线路归属,线路名称,方向,站点名称,经度,纬度,匹配方式
城市公交线路,[17路],下行,澄潭公交站,120.798709,29.436734,精确匹配
城市公交线路,[17路],下行,社古,120.802586,29.443796,精确匹配
城市公交线路,[17路],下行,傍山,120.798399,29.449617,精确匹配
城市公交线路,[17路],下行,澄潭大桥,120.795165,29.454298,精确匹配
城市公交线路,[17路],下行,木勺溪滩,120.7889789,29.46211652,精确匹配
城市公交线路,[17路],下行,国邦集团,120.7883,29.46674,精确匹配
城市公交线路,[17路],下行,社头桥,120.793602,29.47171172,精确匹配
城市公交线路,[17路],下行,梅渚村口,120.7989043,29.47441388,精确匹配
城市公交线路,[17路],下行,梅渚村,120.8013088,29.47534145,精确匹配
城市公交线路,[17路],下行,梅渚公路站,120.8060648,29.47868807,精确匹配
城市公交线路,[17路],下行,五洲新春(南),,,未匹配
城市公交线路,[17路],下行,马家庄,120.8145466,29.48494049,精确匹配
城市公交线路,[17路],下行,铁牛,120.8193,29.4858,精确匹配
城市公交线路,[17路],下行,下马,120.8230785,29.48448466,精确匹配
城市公交线路,[17路],下行,元坛庙,120.8293889,29.48369989,精确匹配
城市公交线路,[17路],下行,食品总公司,120.8335034,29.48442422,精确匹配
城市公交线路,[17路],下行,葫芦岙三叉口,120.8425,29.484,精确匹配
城市公交线路,[17路],下行,葫芦岙,120.846565,29.48587177,精确匹配
城市公交线路,[17路],下行,前山畈,120.8495954,29.48828868,精确匹配
城市公交线路,[17路],下行,丰岛花苑,120.8521687,29.49196612,精确匹配
城市公交线路,[17路],下行,馒头山村,120.8535118,29.49370443,精确匹配
城市公交线路,[17路],下行,中国茶市（东）,120.8552893,29.49977541,精确匹配
城市公交线路,[17路],下行,交警大队,120.8597192,29.50198986,精确匹配
城市公交线路,[17路],下行,阅城景苑,,,未匹配
城市公交线路,[17路],下行,林家村,120.8692,29.4968,精确匹配
城市公交线路,[17路],下行,磕下南（人民医院）,120.873109,29.498556,路线匹配
城市公交线路,[17路],下行,技师学院,120.875566,29.501486,精确匹配
城市公交线路,[17路],下行,新昌天姥中学,120.8766,29.5027,精确匹配
城市公交线路,[17路],下行,鼓山中学,,,未匹配
城市公交线路,[17路],下行,石家山,120.885,29.5047,精确匹配
城市公交线路,[17路],下行,大佛城,120.88785,29.50425,精确匹配
城市公交线路,[17路],下行,老人民医院(南),,,未匹配
城市公交线路,[17路],下行,生态环境局,120.89415,29.50275,精确匹配
城市公交线路,[17路],下行,南明花园,120.8965,29.5022,精确匹配
城市公交线路,[17路],下行,大佛寺东(小寺岙),,,未匹配
城市公交线路,[17路],下行,南街碳水王国,120.9018758,29.49954514,精确匹配
城市公交线路,[17路],下行,实验中学,120.9035,29.4981,精确匹配
城市公交线路,[17路],下行,南门外,,,未匹配
城市公交线路,[17路],下行,新轴实业,120.90415,29.4937,精确匹配
城市公交线路,[17路],下行,兴南路口,120.9043,29.49165,精确匹配
城市公交线路,[17路],下行,盘龙里,120.90395,29.4892,精确匹配
城市公交线路,[17路],下行,南泥湾,120.9038901,29.48570098,精确匹配
城市公交线路,[17路],下行,南泥湾下村,120.9036,29.4844,精确匹配
城市公交线路,[17路],下行,上三线南口,120.90265,29.48275,精确匹配
城市公交线路,[17路],下行,官塘头,120.902,29.4797,精确匹配
城市公交线路,[17路],下行,南站,120.90455,29.4756,精确匹配
城市公交线路,[17路],下行,望师岭,120.9049806,29.47278674,精确匹配
城市公交线路,[17路],下行,石溪,120.90585,29.46945,精确匹配
城市公交线路,[17路],下行,城南乡政府,120.9054918,29.46731621,精确匹配
城市公交线路,[17路],下行,上求庙,120.904171,29.464585,精确匹配
城市公交线路,[17路],下行,如城公交站,120.915033,29.470862,精确匹配
城市公交线路,[18路],上行,磕山公交站,120.870862,29.495392,精确匹配
城市公交线路,[18路],上行,人民医院（磕下东）,120.8723608,29.49959021,精确匹配
城市公交线路,[18路],上行,知春苑,120.8699,29.501,精确匹配
城市公交线路,[18路],上行,七星小学,120.8710301,29.5039629,精确匹配
城市公交线路,[18路],上行,和悦广场,120.8709,29.51025,精确匹配
城市公交线路,[18路],上行,七星大桥（南）,120.8699,29.51345,精确匹配
城市公交线路,[18路],上行,新颖建材,120.8727,29.5191,精确匹配
城市公交线路,[18路],上行,下礼泉,120.8745055,29.51990948,精确匹配
城市公交线路,[18路],上行,三花源,120.878263,29.522352,精确匹配
城市公交线路,[18路],上行,蓝海御湾,120.880567,29.522828,精确匹配
城市公交线路,[18路],上行,西郊中学,120.8848021,29.52222016,精确匹配
城市公交线路,[18路],上行,天姥大桥（北）,120.8871574,29.5196594,精确匹配
城市公交线路,[18路],上行,上礼泉农贸市场,120.88865,29.51685,精确匹配
城市公交线路,[18路],上行,上礼泉,120.8907,29.5133,精确匹配
城市公交线路,[18路],上行,城关加油站（热电路口）,120.8953519,29.51117729,精确匹配
城市公交线路,[18路],上行,五马公园,120.9004,29.50975,精确匹配
城市公交线路,[18路],上行,新昌大桥,120.90545,29.5078,精确匹配
城市公交线路,[18路],上行,马大王美女山,120.9124771,29.50530912,精确匹配
城市公交线路,[18路],上行,马大王（北）,120.915538,29.504846,精确匹配
城市公交线路,[18路],上行,马大王村委,120.91715,29.50605,精确匹配
城市公交线路,[18路],上行,马家坑,120.92075,29.5105,精确匹配
城市公交线路,[18路],上行,梁家井路口,120.9211,29.51185,精确匹配
城市公交线路,[18路],上行,岩下,120.92375,29.5143,精确匹配
城市公交线路,[18路],上行,驴蹄湾,120.92645,29.51425,精确匹配
城市公交线路,[18路],上行,三联路口,120.9301646,29.51399264,精确匹配
城市公交线路,[18路],上行,三联新村,120.9343,29.51565,精确匹配
城市公交线路,[18路],上行,西岙畈,120.93445,29.51915,精确匹配
城市公交线路,[18路],上行,大园湾,120.93445,29.52185,精确匹配
城市公交线路,[18路],上行,孟家塘,120.9352105,29.52535904,精确匹配
城市公交线路,[18路],上行,花树湾,120.9354419,29.5259724,精确匹配
城市公交线路,[18路],上行,粮库,120.93665,29.52935,精确匹配
城市公交线路,[18路],上行,金底山路口,120.938,29.53135,精确匹配
城市公交线路,[18路],上行,陈家,120.93875,29.53225,精确匹配
城市公交线路,[18路],上行,大联口,120.94065,29.5336,精确匹配
城市公交线路,[18路],上行,山头里,120.951815,29.535712,精确匹配
城市公交线路,[18路],上行,范家,120.957293,29.533186,精确匹配
城市公交线路,[18路],上行,丁家园老村,120.963114,29.530172,精确匹配
城市公交线路,[18路],上行,大明市学校,120.966139,29.529228,精确匹配
城市公交线路,[18路],上行,大明市老村,120.971055,29.5289,精确匹配
城市公交线路,[18路],上行,大明泽府,120.975543,29.52881,精确匹配
城市公交线路,[18路],上行,枫家潭路口,120.982683,29.530664,精确匹配
城市公交线路,[18路],上行,白杨路口,120.98318,29.532616,精确匹配
城市公交线路,[18路],上行,大明山水,120.976128,29.532578,精确匹配
城市公交线路,[18路],上行,大明山水（西）,120.973798,29.533844,精确匹配
城市公交线路,[18路],上行,新昌北站,120.976562,29.537662,精确匹配
城市公交线路,[18路],下行,新昌北站,120.976465,29.537623,精确匹配
城市公交线路,[18路],下行,大明山水（西）,120.973637,29.533802,精确匹配
城市公交线路,[18路],下行,大明山水,120.975754,29.532654,精确匹配
城市公交线路,[18路],下行,白杨路口,120.982422,29.532772,精确匹配
城市公交线路,[18路],下行,枫家潭路口,120.982946,29.531065,精确匹配
城市公交线路,[18路],下行,大明泽府,120.977115,29.528858,精确匹配
城市公交线路,[18路],下行,大明市老村,120.971113,29.529034,精确匹配
城市公交线路,[18路],下行,大明市学校,120.966897,29.529293,精确匹配
城市公交线路,[18路],下行,丁家园老村,120.962827,29.530259,精确匹配
城市公交线路,[18路],下行,范家,120.956718,29.533465,精确匹配
城市公交线路,[18路],下行,山头里,120.951988,29.535652,精确匹配
城市公交线路,[18路],下行,大联口,120.94015,29.5335,精确匹配
城市公交线路,[18路],下行,陈家,120.9384,29.53205,精确匹配
城市公交线路,[18路],下行,金底山路口,120.9374,29.5308,精确匹配
城市公交线路,[18路],下行,粮库,120.93625,29.52855,精确匹配
城市公交线路,[18路],下行,花树湾,120.9353312,29.52600957,精确匹配
城市公交线路,[18路],下行,孟家塘,120.9350757,29.52535826,精确匹配
城市公交线路,[18路],下行,大园湾,120.93445,29.5216,精确匹配
城市公交线路,[18路],下行,西岙畈,120.9345,29.5192,精确匹配
城市公交线路,[18路],下行,三联新村,120.93425,29.5156,精确匹配
城市公交线路,[18路],下行,三联路口,120.9301185,29.51407181,精确匹配
城市公交线路,[18路],下行,驴蹄湾,120.9258,29.51445,精确匹配
城市公交线路,[18路],下行,岩下,120.9238,29.5144,精确匹配
城市公交线路,[18路],下行,梁家井路口,120.9209,29.51145,精确匹配
城市公交线路,[18路],下行,马家坑,120.92035,29.5099,精确匹配
城市公交线路,[18路],下行,马大王村委,120.9172,29.5061,精确匹配
城市公交线路,[18路],下行,马大王美女山,120.9120144,29.50569825,精确匹配
城市公交线路,[18路],下行,新昌大桥,120.90425,29.5082,精确匹配
城市公交线路,[18路],下行,五马公园,120.90025,29.50975,精确匹配
城市公交线路,[18路],下行,城关加油站（兔毛市场）,120.8961479,29.51114338,精确匹配
城市公交线路,[18路],下行,上礼泉,120.89025,29.51415,精确匹配
城市公交线路,[18路],下行,上礼泉农贸市场,120.8887,29.51695,精确匹配
城市公交线路,[18路],下行,天姥大桥（北）,120.8871414,29.52004123,精确匹配
城市公交线路,[18路],下行,西郊中学,120.8837,29.5226,精确匹配
城市公交线路,[18路],下行,蓝海御湾,120.88065,29.5229,精确匹配
城市公交线路,[18路],下行,三花源,120.8773,29.52175,精确匹配
城市公交线路,[18路],下行,下礼泉,120.87415,29.5197,精确匹配
城市公交线路,[18路],下行,新颖建材,120.8717,29.51885,精确匹配
城市公交线路,[18路],下行,七星大桥（南）,120.86995,29.5132,精确匹配
城市公交线路,[18路],下行,和悦广场,120.87095,29.5098,精确匹配
城市公交线路,[18路],下行,七星小学,120.8706,29.50355,精确匹配
城市公交线路,[18路],下行,知春苑,120.870162,29.500671,精确匹配
城市公交线路,[18路],下行,人民医院（磕下东）,120.872368,29.499438,精确匹配
城市公交线路,[18路],下行,磕下南（人民医院）,120.873109,29.498556,精确匹配
城市公交线路,[18路],下行,磕山公交站,120.871242,29.495025,精确匹配
城市公交线路,[19-1路],上行,客运西站(澄潭),,,未匹配
城市公交线路,[19-1路],上行,澄潭中学,120.797,29.43835,站名匹配
城市公交线路,[19-1路],上行,丰瓦村口(沃西中学),,,未匹配
城市公交线路,[19-1路],上行,前皇山,120.7945357,29.44414087,站名匹配
城市公交线路,[19-1路],上行,遁山路口,120.7923908,29.44615955,站名匹配
城市公交线路,[19-1路],上行,曙光路口,120.7914582,29.44685279,站名匹配
城市公交线路,[19-1路],上行,澄潭小学,120.7896721,29.44872821,站名匹配
城市公交线路,[19-1路],上行,西街,120.789748,29.45167183,站名匹配
城市公交线路,[19-1路],上行,北街,120.791,29.45302,站名匹配
城市公交线路,[19-1路],上行,澄潭大桥,120.795165,29.454298,站名匹配
城市公交线路,[19-1路],上行,木勺溪滩,120.7889789,29.46211652,站名匹配
城市公交线路,[19-1路],上行,国邦集团,120.7883,29.46674,站名匹配
城市公交线路,[19-1路],上行,社头桥,120.793602,29.47171172,站名匹配
城市公交线路,[19-1路],上行,梅渚村口,120.7989043,29.47441388,站名匹配
城市公交线路,[19-1路],上行,梅渚小学,120.799968,29.479123,站名匹配
城市公交线路,[19-1路],上行,梅渚路口,120.798402,29.481194,站名匹配
城市公交线路,[19-1路],上行,平水新村,120.799507,29.482965,站名匹配
城市公交线路,[19-1路],上行,澄潭消防救援站,120.803857,29.486468,站名匹配
城市公交线路,[19-1路],上行,山头新村,120.806516,29.487997,站名匹配
城市公交线路,[19-1路],上行,德力装备(日发纺机),,,未匹配
城市公交线路,[19-1路],上行,后山根路口,120.814658,29.493305,站名匹配
城市公交线路,[19-1路],上行,山支头,120.818401,29.494766,站名匹配
城市公交线路,[19-1路],上行,竹里人家(里),,,未匹配
城市公交线路,[19-1路],上行,凤凰村口,120.8394,29.50855,站名匹配
城市公交线路,[19-1路],上行,东旺实业,120.841618,29.508981,站名匹配
城市公交线路,[19-1路],上行,庙前地村,120.8454,29.50985,站名匹配
城市公交线路,[19-1路],上行,红星美凯龙,120.8468168,29.50815618,站名匹配
城市公交线路,[19-1路],上行,侯村,120.8501271,29.50462919,站名匹配
城市公交线路,[19-1路],上行,茶市北门(七星医院),,,未匹配
城市公交线路,[19-1路],上行,幸福里,120.86045,29.5043,站名匹配
城市公交线路,[19-1路],上行,交通运输局,120.86325,29.50485,站名匹配
城市公交线路,[19-1路],上行,张家庄(南),,,未匹配
城市公交线路,[19-1路],上行,口腔医院,120.865512,29.507127,站名匹配
城市公交线路,[19-1路],上行,人才公寓(南),,,未匹配
城市公交线路,[19-1路],上行,南瑞学校,120.8595,29.5099,站名匹配
城市公交线路,[19-1路],上行,翡翠公馆,,,未匹配
城市公交线路,[19-1路],上行,客运中心,120.84914,29.52166927,站名匹配
城市公交线路,[19-1路],下行,客运中心,120.84914,29.52166927,站名匹配
城市公交线路,[19-1路],下行,翡翠公馆,,,未匹配
城市公交线路,[19-1路],下行,南瑞学校,120.8595,29.5099,站名匹配
城市公交线路,[19-1路],下行,人才公寓(南),,,未匹配
城市公交线路,[19-1路],下行,口腔医院,120.865512,29.507127,站名匹配
城市公交线路,[19-1路],下行,张家庄(南),,,未匹配
城市公交线路,[19-1路],下行,交通运输局,120.86325,29.50485,站名匹配
城市公交线路,[19-1路],下行,幸福里,120.86045,29.5043,站名匹配
城市公交线路,[19-1路],下行,茶市北门(七星医院),,,未匹配
城市公交线路,[19-1路],下行,侯村,120.8501271,29.50462919,站名匹配
城市公交线路,[19-1路],下行,红星美凯龙,120.8468168,29.50815618,站名匹配
城市公交线路,[19-1路],下行,庙前地村,120.8454,29.50985,站名匹配
城市公交线路,[19-1路],下行,东旺实业,120.841618,29.508981,站名匹配
城市公交线路,[19-1路],下行,凤凰村口,120.8394,29.50855,站名匹配
城市公交线路,[19-1路],下行,竹里人家(里),,,未匹配
城市公交线路,[19-1路],下行,山支头,120.818401,29.494766,站名匹配
城市公交线路,[19-1路],下行,后山根路口,120.814658,29.493305,站名匹配
城市公交线路,[19-1路],下行,德力装备(日发纺机),,,未匹配
城市公交线路,[19-1路],下行,山头新村,120.806516,29.487997,站名匹配
城市公交线路,[19-1路],下行,澄潭消防救援站,120.803857,29.486468,站名匹配
城市公交线路,[19-1路],下行,平水新村,120.799507,29.482965,站名匹配
城市公交线路,[19-1路],下行,梅渚路口,120.798402,29.481194,站名匹配
城市公交线路,[19-1路],下行,梅渚小学,120.799968,29.479123,站名匹配
城市公交线路,[19-1路],下行,梅渚村,120.8013088,29.47534145,站名匹配
城市公交线路,[19-1路],下行,梅渚村口,120.7989043,29.47441388,站名匹配
城市公交线路,[19-1路],下行,社头桥,120.793602,29.47171172,站名匹配
城市公交线路,[19-1路],下行,国邦集团,120.7883,29.46674,站名匹配
城市公交线路,[19-1路],下行,木勺溪滩,120.7889789,29.46211652,站名匹配
城市公交线路,[19-1路],下行,北街,120.791,29.45302,站名匹配
城市公交线路,[19-1路],下行,西街,120.789748,29.45167183,站名匹配
城市公交线路,[19-1路],下行,澄潭小学,120.7896721,29.44872821,站名匹配
城市公交线路,[19-1路],下行,曙光路口,120.7914582,29.44685279,站名匹配
城市公交线路,[19-1路],下行,遁山路口,120.7923908,29.44615955,站名匹配
城市公交线路,[19-1路],下行,前皇山,120.7945357,29.44414087,站名匹配
城市公交线路,[19-1路],下行,丰瓦村口(沃西中学),,,未匹配
城市公交线路,[19-1路],下行,澄潭中学,120.797,29.43835,站名匹配
城市公交线路,[19-1路],下行,客运西站(澄潭),,,未匹配
城市公交线路,[19路(雅庄)],上行,雅庄村,120.7954,29.387764,站名匹配
城市公交线路,[19路(雅庄)],上行,雅庄,120.7924,29.3884,站名匹配
城市公交线路,[19路(雅庄)],上行,黄泥田口,120.79185,29.39125,站名匹配
城市公交线路,[19路(雅庄)],上行,楼基村委,120.79045,29.39315,站名匹配
城市公交线路,[19路(雅庄)],上行,楼基,120.78965,29.39435,站名匹配
城市公交线路,[19路(雅庄)],上行,双溪口(镜岭),,,未匹配
城市公交线路,[19路(雅庄)],上行,陈家山路口,120.7894,29.39965,站名匹配
城市公交线路,[19路(雅庄)],上行,二亩潭,120.7925,29.401,站名匹配
城市公交线路,[19路(雅庄)],上行,十九峰游客中心,,,未匹配
城市公交线路,[19路(雅庄)],上行,树田畈(兴善寺),,,未匹配
城市公交线路,[19路(雅庄)],上行,棠村,120.7983108,29.41206403,站名匹配
城市公交线路,[19路(雅庄)],上行,下赵,120.7983871,29.4126458,站名匹配
城市公交线路,[19路(雅庄)],上行,棠东路口,120.7969993,29.41660937,站名匹配
城市公交线路,[19路(雅庄)],上行,朱家塘路口,120.7965623,29.41851963,站名匹配
城市公交线路,[19路(雅庄)],上行,下宅,120.7962837,29.41992942,站名匹配
城市公交线路,[19路(雅庄)],上行,西前,120.7961336,29.43122512,站名匹配
城市公交线路,[19路(雅庄)],上行,客运西站(澄潭),,,未匹配
城市公交线路,[19路(雅庄)],上行,澄潭中学,120.797,29.43835,站名匹配
城市公交线路,[19路(雅庄)],上行,丰瓦村口(沃西中学),,,未匹配
城市公交线路,[19路(雅庄)],上行,前皇山,120.7945357,29.44414087,站名匹配
城市公交线路,[19路(雅庄)],上行,遁山路口,120.7923908,29.44615955,站名匹配
城市公交线路,[19路(雅庄)],上行,曙光路口,120.7914582,29.44685279,站名匹配
城市公交线路,[19路(雅庄)],上行,澄潭小学,120.7896721,29.44872821,站名匹配
城市公交线路,[19路(雅庄)],上行,西街,120.789748,29.45167183,站名匹配
城市公交线路,[19路(雅庄)],上行,北街,120.791,29.45302,站名匹配
城市公交线路,[19路(雅庄)],上行,澄潭大桥,120.795165,29.454298,站名匹配
城市公交线路,[19路(雅庄)],上行,木勺溪滩,120.7889789,29.46211652,站名匹配
城市公交线路,[19路(雅庄)],上行,国邦集团,120.7883,29.46674,站名匹配
城市公交线路,[19路(雅庄)],上行,社头桥,120.793602,29.47171172,站名匹配
城市公交线路,[19路(雅庄)],上行,梅渚村口,120.7989043,29.47441388,站名匹配
城市公交线路,[19路(雅庄)],上行,梅渚小学,120.799968,29.479123,站名匹配
城市公交线路,[19路(雅庄)],上行,梅渚路口,120.798402,29.481194,站名匹配
城市公交线路,[19路(雅庄)],上行,平水新村,120.799507,29.482965,站名匹配
城市公交线路,[19路(雅庄)],上行,澄潭消防救援站,120.803857,29.486468,站名匹配
城市公交线路,[19路(雅庄)],上行,山头新村,120.806516,29.487997,站名匹配
城市公交线路,[19路(雅庄)],上行,德力装备(日发纺机),,,未匹配
城市公交线路,[19路(雅庄)],上行,后山根路口,120.814658,29.493305,站名匹配
城市公交线路,[19路(雅庄)],上行,山支头,120.818401,29.494766,站名匹配
城市公交线路,[19路(雅庄)],上行,竹里人家(里),,,未匹配
城市公交线路,[19路(雅庄)],上行,凤凰村口,120.8394,29.50855,站名匹配
城市公交线路,[19路(雅庄)],上行,东旺实业,120.841618,29.508981,站名匹配
城市公交线路,[19路(雅庄)],上行,庙前地村,120.8454,29.50985,站名匹配
城市公交线路,[19路(雅庄)],上行,红星美凯龙,120.8468168,29.50815618,站名匹配
城市公交线路,[19路(雅庄)],上行,侯村,120.8501271,29.50462919,站名匹配
城市公交线路,[19路(雅庄)],上行,茶市北门(七星医院),,,未匹配
城市公交线路,[19路(雅庄)],上行,幸福里,120.86045,29.5043,站名匹配
城市公交线路,[19路(雅庄)],上行,交通运输局,120.86325,29.50485,站名匹配
城市公交线路,[19路(雅庄)],上行,张家庄(南),,,未匹配
城市公交线路,[19路(雅庄)],上行,口腔医院,120.865512,29.507127,站名匹配
城市公交线路,[19路(雅庄)],上行,人才公寓(南),,,未匹配
城市公交线路,[19路(雅庄)],上行,南瑞学校,120.8595,29.5099,站名匹配
城市公交线路,[19路(雅庄)],上行,翡翠公馆,,,未匹配
城市公交线路,[19路(雅庄)],上行,客运中心,120.84914,29.52166927,站名匹配
城市公交线路,[19路(雅庄)],下行,客运中心,120.84914,29.52166927,站名匹配
城市公交线路,[19路(雅庄)],下行,翡翠公馆,,,未匹配
城市公交线路,[19路(雅庄)],下行,南瑞学校,120.8595,29.5099,站名匹配
城市公交线路,[19路(雅庄)],下行,人才公寓(南),,,未匹配
城市公交线路,[19路(雅庄)],下行,口腔医院,120.865512,29.507127,站名匹配
城市公交线路,[19路(雅庄)],下行,张家庄(南),,,未匹配
城市公交线路,[19路(雅庄)],下行,交通运输局,120.86325,29.50485,站名匹配
城市公交线路,[19路(雅庄)],下行,幸福里,120.86045,29.5043,站名匹配
城市公交线路,[19路(雅庄)],下行,茶市北门(七星医院),,,未匹配
城市公交线路,[19路(雅庄)],下行,侯村,120.8501271,29.50462919,站名匹配
城市公交线路,[19路(雅庄)],下行,红星美凯龙,120.8468168,29.50815618,站名匹配
城市公交线路,[19路(雅庄)],下行,庙前地村,120.8454,29.50985,站名匹配
城市公交线路,[19路(雅庄)],下行,东旺实业,120.841618,29.508981,站名匹配
城市公交线路,[19路(雅庄)],下行,凤凰村口,120.8394,29.50855,站名匹配
城市公交线路,[19路(雅庄)],下行,竹里人家(里),,,未匹配
城市公交线路,[19路(雅庄)],下行,山支头,120.818401,29.494766,站名匹配
城市公交线路,[19路(雅庄)],下行,后山根路口,120.814658,29.493305,站名匹配
城市公交线路,[19路(雅庄)],下行,德力装备(日发纺机),,,未匹配
城市公交线路,[19路(雅庄)],下行,山头新村,120.806516,29.487997,站名匹配
城市公交线路,[19路(雅庄)],下行,澄潭消防救援站,120.803857,29.486468,站名匹配
城市公交线路,[19路(雅庄)],下行,平水新村,120.799507,29.482965,站名匹配
城市公交线路,[19路(雅庄)],下行,梅渚路口,120.798402,29.481194,站名匹配
城市公交线路,[19路(雅庄)],下行,梅渚小学,120.799968,29.479123,站名匹配
城市公交线路,[19路(雅庄)],下行,梅渚村,120.8013088,29.47534145,站名匹配
城市公交线路,[19路(雅庄)],下行,梅渚村口,120.7989043,29.47441388,站名匹配
城市公交线路,[19路(雅庄)],下行,社头桥,120.793602,29.47171172,站名匹配
城市公交线路,[19路(雅庄)],下行,国邦集团,120.7883,29.46674,站名匹配
城市公交线路,[19路(雅庄)],下行,木勺溪滩,120.7889789,29.46211652,站名匹配
城市公交线路,[19路(雅庄)],下行,北街,120.791,29.45302,站名匹配
城市公交线路,[19路(雅庄)],下行,西街,120.789748,29.45167183,站名匹配
城市公交线路,[19路(雅庄)],下行,澄潭小学,120.7896721,29.44872821,站名匹配
城市公交线路,[19路(雅庄)],下行,曙光路口,120.7914582,29.44685279,站名匹配
城市公交线路,[19路(雅庄)],下行,遁山路口,120.7923908,29.44615955,站名匹配
城市公交线路,[19路(雅庄)],下行,前皇山,120.7945357,29.44414087,站名匹配
城市公交线路,[19路(雅庄)],下行,丰瓦村口(沃西中学),,,未匹配
城市公交线路,[19路(雅庄)],下行,澄潭中学,120.797,29.43835,站名匹配
城市公交线路,[19路(雅庄)],下行,西前,120.7961336,29.43122512,站名匹配
城市公交线路,[19路(雅庄)],下行,龟岩潭庙,120.7954,29.4253,站名匹配
城市公交线路,[19路(雅庄)],下行,下宅,120.7962837,29.41992942,站名匹配
城市公交线路,[19路(雅庄)],下行,朱家塘路口,120.7965623,29.41851963,站名匹配
城市公交线路,[19路(雅庄)],下行,棠东路口,120.7969993,29.41660937,站名匹配
城市公交线路,[19路(雅庄)],下行,下赵,120.7983871,29.4126458,站名匹配
城市公交线路,[19路(雅庄)],下行,棠村,120.7983108,29.41206403,站名匹配
城市公交线路,[19路(雅庄)],下行,树田畈(兴善寺),,,未匹配
城市公交线路,[19路(雅庄)],下行,十九峰游客中心,,,未匹配
城市公交线路,[19路(雅庄)],下行,二亩潭,120.7925,29.401,站名匹配
城市公交线路,[19路(雅庄)],下行,陈家山路口,120.7894,29.39965,站名匹配
城市公交线路,[19路(雅庄)],下行,双溪口(镜岭),,,未匹配
城市公交线路,[19路(雅庄)],下行,楼基,120.78965,29.39435,站名匹配
城市公交线路,[19路(雅庄)],下行,楼基村委,120.79045,29.39315,站名匹配
城市公交线路,[19路(雅庄)],下行,黄泥田口,120.79185,29.39125,站名匹配
城市公交线路,[19路(雅庄)],下行,雅庄,120.7924,29.3884,站名匹配
城市公交线路,[19路(雅庄)],下行,雅庄村,120.7954,29.387764,站名匹配
城市公交线路,[1路],上行,客运东站,120.9314517,29.48658797,精确匹配
城市公交线路,[1路],上行,中财公司,120.9282,29.4887,精确匹配
城市公交线路,[1路],上行,华佳热电,120.92435,29.49085,精确匹配
城市公交线路,[1路],上行,城东大桥,120.9198351,29.49400008,精确匹配
城市公交线路,[1路],上行,教师之家,120.9139,29.49385,精确匹配
城市公交线路,[1路],上行,育英路口,120.91245,29.4959,精确匹配
城市公交线路,[1路],上行,达利广场,120.911,29.49795,精确匹配
城市公交线路,[1路],上行,秀水苑,120.90955,29.50005,精确匹配
城市公交线路,[1路],上行,新东门,120.90835,29.50035,精确匹配
城市公交线路,[1路],上行,实验小学,120.90645,29.50045,精确匹配
城市公交线路,[1路],上行,柴行口,120.9032,29.5006,精确匹配
城市公交线路,[1路],上行,横街电信大楼,120.9014,29.5016,精确匹配
城市公交线路,[1路],上行,县政府,120.8991472,29.5024132,精确匹配
城市公交线路,[1路],上行,建设银行,120.8969,29.50255,精确匹配
城市公交线路,[1路],上行,南明小学,120.896959,29.504013,精确匹配
城市公交线路,[1路],上行,钟楼菜场(南),,,未匹配
城市公交线路,[1路],上行,老人民医院(北),,,未匹配
城市公交线路,[1路],上行,工商银行,120.889196,29.506011,精确匹配
城市公交线路,[1路],上行,西环岛,120.8855317,29.50636732,精确匹配
城市公交线路,[1路],上行,鼓山公园,120.8813,29.50695,精确匹配
城市公交线路,[1路],上行,七星综合市场,120.87855,29.5082,精确匹配
城市公交线路,[1路],上行,七星一村(南),,,未匹配
城市公交线路,[1路],上行,七星中学(杭州银行),,,未匹配
城市公交线路,[1路],上行,中医院(南),,,未匹配
城市公交线路,[1路],上行,电力调度中心,120.8669638,29.50837341,精确匹配
城市公交线路,[1路],上行,金汇广场,120.8635,29.51215,精确匹配
城市公交线路,[1路],上行,万丰广场,120.8631684,29.5136954,精确匹配
城市公交线路,[1路],上行,社会公共服务大楼,120.8578603,29.51577023,精确匹配
城市公交线路,[1路],上行,下三溪村(西),,,未匹配
城市公交线路,[1路],上行,卫健局,,,未匹配
城市公交线路,[1路],上行,坎头小区（东）,,,未匹配
城市公交线路,[1路],上行,西岭社区,120.86606,29.502913,精确匹配
城市公交线路,[1路],上行,知春苑,120.8699,29.501,精确匹配
城市公交线路,[1路],上行,人民医院（磕下东）,120.8723608,29.49959021,精确匹配
城市公交线路,[1路],上行,磕下南（人民医院）,120.873109,29.498556,路线匹配
城市公交线路,[1路],上行,林家村,120.8690783,29.49693191,精确匹配
城市公交线路,[1路],上行,阅城景苑,,,未匹配
城市公交线路,[1路],上行,交警大队,120.8597032,29.50194086,精确匹配
城市公交线路,[1路],上行,茶市北门(七星医院),,,未匹配
城市公交线路,[1路],上行,侯村,120.8504717,29.50453879,精确匹配
城市公交线路,[1路],上行,红星美凯龙,120.8475482,29.50759565,精确匹配
城市公交线路,[1路],上行,三花悦庄,120.8442,29.50695,精确匹配
城市公交线路,[1路],上行,三花美墅,120.8417,29.5057,精确匹配
城市公交线路,[1路],上行,赵婆岙村口,120.840008,29.50450297,精确匹配
城市公交线路,[1路],上行,竹里人家,120.8389458,29.50558759,路线匹配
城市公交线路,[1路],上行,凤凰村口,120.8394,29.50855,精确匹配
城市公交线路,[1路],上行,凤凰村,120.8364,29.5115,精确匹配
